Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20181119_181514;-19.197;-8.789;2.756;-0.540;-0.238;-2.780;
20181119_181514;-20.303;-7.760;1.214;-0.540;0.024;-2.562;
20181119_181515;-21.220;-7.841;2.856;-0.560;0.273;-2.035;
20181119_181515;-18.944;-7.379;3.931;-0.536;0.634;-1.381;
20181119_181515;-18.999;-6.038;4.707;-0.447;0.612;-0.801;
20181119_181515;-18.800;-5.933;4.578;-0.276;0.559;-0.249;
20181119_181515;-18.091;-5.610;3.369;-0.052;0.721;0.369;
20181119_181515;-16.152;-5.208;1.920;0.136;0.582;1.067;
20181119_181515;-13.911;-5.009;0.668;0.316;0.138;1.623;
20181119_181515;-11.756;-4.506;0.227;0.453;-0.405;2.031;
20181119_181515;-10.274;-3.429;0.917;0.500;-0.845;2.377;
20181119_181515;-10.274;-3.429;0.917;0.502;-1.006;2.619;
20181119_181515;-6.266;-1.985;0.733;0.567;-0.831;2.765;
20181119_181515;-3.311;-1.731;-0.022;0.625;-0.677;2.895;
20181119_181515;-1.501;-1.707;-1.130;0.621;-0.683;2.999;
20181119_181515;0.433;-2.291;-1.499;0.646;-0.554;3.046;
20181119_181515;2.287;-2.638;-1.353;0.635;-0.342;3.082;
20181119_181515;2.981;-1.671;-1.243;0.576;0.054;3.021;
20181119_181515;2.981;-1.671;-1.243;0.484;0.433;2.671;
20181119_181515;5.718;0.024;-0.793;0.372;0.341;2.007;
20181119_181515;5.069;0.565;-1.025;0.185;-0.277;1.228;
20181119_181515;2.938;1.305;-0.929;0.039;-0.781;0.468;
20181119_181515;2.938;1.305;-0.929;0.022;-0.732;-0.246;
20181119_181515;-0.335;-0.381;-0.728;-0.014;-0.329;-0.767;
20181119_181515;-1.463;-2.497;0.551;-0.390;-0.087;-1.688;
20181119_181515;-4.202;-5.157;1.336;-0.387;0.269;-1.954;
20181119_181515;-13.834;-9.146;1.573;-0.326;0.537;-2.306;
20181119_181515;-19.049;-7.856;1.609;-0.340;0.589;-2.794;
20181119_181515;-15.053;-7.633;2.248;-0.693;-0.522;-3.488;
20181119_181515;-15.149;-11.167;2.083;-0.927;-0.211;-3.064;
20181119_181515;-18.031;-14.126;3.194;-0.988;0.674;-2.822;
20181119_181515;-23.342;-8.311;3.965;-0.893;1.462;-2.692;
20181119_181515;-23.138;-6.421;3.007;-0.716;1.594;-2.638;
20181119_181515;-20.785;-6.900;2.751;-0.606;1.030;-2.383;
20181119_181515;-20.785;-6.900;2.751;-0.549;0.363;-1.648;
20181119_181515;-19.509;-6.579;2.928;-0.442;-0.064;-0.811;
20181119_181515;-15.611;-5.512;2.090;-0.307;-0.083;-0.125;
20181119_181515;-12.891;-4.913;1.717;-0.149;-0.051;0.486;
20181119_181515;-12.891;-4.913;1.717;-0.040;-0.257;0.942;
20181119_181515;-13.339;-2.746;2.670;0.064;-0.317;1.349;
20181119_181515;-13.525;-1.200;2.957;0.197;-0.242;1.649;
20181119_181515;-13.525;-1.200;2.957;0.370;0.013;1.994;
20181119_181515;-11.066;-0.936;2.014;0.559;0.198;2.443;
20181119_181515;-3.189;-4.341;0.318;0.663;-0.078;2.890;
20181119_181515;-1.765;-5.504;0.304;0.675;-0.615;3.349;
20181119_181515;-1.765;-5.504;0.304;0.698;-0.778;3.694;
20181119_181515;-3.579;-4.851;0.345;0.721;-0.545;3.677;
20181119_181515;-2.299;-3.670;-0.649;0.701;-0.207;3.292;
20181119_181515;3.405;-3.484;-1.762;0.605;-0.180;2.901;
20181119_181515;3.405;-3.484;-1.762;0.433;-0.569;2.501;
20181119_181516;2.808;-0.017;-2.739;0.388;-0.794;1.234;
20181119_181516;1.908;0.189;-1.959;0.177;-0.840;0.228;
20181119_181516;0.498;-0.620;-1.092;-0.062;-0.808;-0.672;
20181119_181516;-0.891;-0.998;-0.601;-0.271;-0.632;-1.319;
20181119_181516;-2.026;-1.678;-0.120;-0.529;-0.193;-2.254;
20181119_181516;-3.400;-3.283;0.390;-0.529;-0.193;-2.254;
20181119_181516;-6.649;-5.674;1.439;-0.626;0.001;-2.547;
20181119_181516;-9.500;-7.264;1.937;-0.702;0.241;-2.804;
20181119_181516;-12.570;-9.117;2.492;-0.744;0.435;-3.047;
20181119_181516;-16.705;-10.212;3.259;-0.732;0.655;-3.190;
20181119_181516;-18.965;-8.038;4.307;-0.688;0.533;-3.401;
20181119_181516;-18.965;-8.038;4.307;-0.688;0.533;-3.401;
20181119_181516;-18.817;-10.576;4.358;-0.746;0.198;-3.264;
20181119_181516;-22.767;-9.096;3.816;-0.783;-0.061;-2.707;
20181119_181516;-26.876;-5.957;2.526;-0.618;0.534;-1.929;
20181119_181516;-21.216;-8.737;3.874;-0.439;1.234;-1.241;
20181119_181516;-19.154;-8.859;4.480;-0.374;0.481;-0.745;
20181119_181516;-16.803;-8.536;3.014;-0.284;-0.188;0.091;
20181119_181516;-15.091;-7.829;2.222;-0.017;-0.045;0.583;
20181119_181516;-14.679;-6.079;2.126;0.251;0.045;0.945;
20181119_181516;-13.619;-4.379;2.045;0.366;-0.072;1.241;
20181119_181516;-13.619;-4.379;2.045;0.452;-0.001;1.507;
20181119_181516;-9.584;-3.613;1.425;0.497;0.037;1.837;
20181119_181516;-7.894;-3.524;0.996;0.500;-0.061;2.235;
20181119_181516;-7.894;-3.524;0.996;0.477;-0.183;2.556;
20181119_181516;-5.794;-3.565;0.309;0.472;-0.255;2.803;
20181119_181516;-2.725;-3.067;-0.555;0.490;-0.530;2.941;
20181119_181516;0.024;-1.688;-1.161;0.428;-0.593;2.678;
20181119_181516;0.024;-1.688;-1.161;0.374;-0.555;2.462;
20181119_181516;2.006;-0.800;-1.530;0.325;-0.497;2.226;
20181119_181516;1.951;-1.149;-0.572;0.285;-0.263;1.829;
20181119_181516;1.951;-1.149;-0.572;0.225;0.009;1.313;
20181119_181516;1.511;-0.642;-0.704;0.175;0.189;0.838;
20181119_181516;-0.108;-0.852;0.201;0.091;0.317;0.424;
20181119_181516;-0.108;-0.852;0.201;-0.028;0.465;0.016;
20181119_181516;-1.288;-2.040;0.879;-0.147;0.567;-0.423;
20181119_181516;-3.187;-3.302;1.518;-0.251;0.559;-0.961;
20181119_181516;-5.729;-4.786;2.299;-0.309;0.380;-1.628;
20181119_181516;-12.445;-5.612;4.054;-0.328;0.080;-2.304;
20181119_181516;-12.445;-5.612;4.054;-0.305;-0.196;-2.835;
20181119_181516;-19.082;-1.298;5.208;-0.238;-0.249;-3.109;
20181119_181516;-19.082;-1.298;5.208;-0.166;-0.157;-2.965;
20181119_181516;-19.908;-6.898;2.969;-0.108;-0.422;-2.321;
20181119_181516;-22.173;-4.535;3.247;-0.108;-0.851;-1.449;
20181119_181516;-22.173;-4.535;3.247;0.057;-0.816;-1.072;
20181119_181516;-19.889;-5.569;4.405;0.121;-0.486;-0.739;
20181119_181516;-19.889;-5.569;4.405;0.017;-0.968;-0.213;
20181119_181516;-16.758;-3.570;4.585;-0.048;-0.380;0.514;
20181119_181516;-14.301;-3.441;3.074;0.226;0.678;0.939;
20181119_181516;-12.302;-3.345;1.978;0.442;1.137;1.231;
20181119_181517;-10.288;-2.962;1.233;0.473;0.917;1.579;
20181119_181517;-8.133;-2.603;1.238;0.466;0.584;1.832;
20181119_181517;-6.156;-2.512;1.015;0.411;0.179;1.845;
20181119_181517;-3.596;-2.478;0.445;0.192;-0.692;1.616;
20181119_181517;-0.711;-2.014;-0.445;0.101;-0.927;1.495;
20181119_181517;-0.711;-2.014;-0.445;0.027;-0.729;1.355;
20181119_181517;1.647;-0.225;-1.870;-0.039;-0.257;1.148;
20181119_181517;1.647;-0.225;-1.870;-0.080;0.156;0.797;
20181119_181517;-0.280;0.136;-0.895;-0.071;0.360;0.344;
20181119_181517;0.651;-0.352;-0.371;-0.075;0.269;-0.113;
20181119_181517;0.828;-0.687;0.668;-0.169;-0.216;-0.549;
20181119_181517;-4.070;-3.397;2.768;-0.323;-0.624;-1.387;
20181119_181517;-10.338;-5.689;4.149;-0.365;-0.193;-1.527;
20181119_181517;-18.299;-6.419;5.277;-0.330;0.396;-1.642;
20181119_181517;-25.157;-3.031;7.451;-0.116;1.007;-2.166;
20181119_181517;-18.053;-0.948;7.008;-0.073;0.383;-2.138;
20181119_181517;-25.044;-5.856;-1.628;-0.102;-1.095;-1.311;
20181119_181517;-28.070;-2.887;6.601;-0.048;-1.987;-0.672;
20181119_181517;-28.070;-2.887;6.601;0.228;-0.172;-0.080;
20181119_181517;-16.868;-4.446;6.228;0.026;0.278;0.654;
20181119_181517;-13.959;-4.044;3.323;0.140;0.318;1.624;
20181119_181517;-13.959;-4.044;3.323;0.545;1.054;1.919;
20181119_181517;-6.268;-2.607;1.247;0.628;0.903;1.877;
20181119_181517;-3.508;-1.310;1.219;0.459;-0.145;1.898;
20181119_181517;-3.508;-1.310;1.219;0.215;-1.029;1.406;
20181119_181517;2.083;-2.435;-0.558;0.215;-1.029;1.406;
20181119_181517;2.866;-1.087;-1.829;0.108;-1.110;1.171;
20181119_181517;2.921;0.474;-3.520;-0.067;-1.176;0.993;
20181119_181517;3.668;0.735;-3.043;-0.111;0.159;-0.112;
20181119_181517;3.455;-0.522;-2.399;-0.111;0.159;-0.112;
20181119_181517;3.206;-1.259;-0.936;-0.063;0.319;-0.516;
20181119_181517;0.869;-1.470;-0.060;-0.168;0.120;-1.037;
20181119_181517;-3.608;-2.890;2.210;-0.249;0.307;-1.547;
20181119_181517;-10.291;-4.903;4.654;-0.329;0.763;-1.859;
20181119_181517;-26.603;-5.794;6.785;-0.347;1.129;-2.059;
20181119_181517;-25.482;-1.597;9.469;-0.171;1.560;-2.280;
20181119_181517;-20.098;-5.502;4.822;0.004;1.895;-2.499;
20181119_181517;-25.315;-2.787;1.748;-0.117;-0.508;-2.092;
20181119_181517;-27.462;-6.369;5.385;-0.332;-2.646;-1.299;
20181119_181517;-23.782;-8.085;9.390;-0.061;0.892;0.194;
20181119_181517;-18.079;-5.777;6.946;-0.181;1.598;1.556;
20181119_181517;-11.572;-5.289;3.335;0.071;1.227;1.920;
20181119_181517;-7.839;-4.370;2.129;0.466;0.138;1.533;
20181119_181517;-7.839;-4.370;2.129;0.425;-1.073;1.396;
20181119_181517;-4.657;-2.366;0.534;0.419;-1.275;1.452;
20181119_181517;-0.769;-0.833;-1.259;0.438;-1.224;1.500;
20181119_181517;3.438;-1.185;-1.970;0.336;-1.249;1.451;
20181119_181517;6.400;-0.397;-4.137;0.102;-1.379;1.344;
20181119_181518;4.908;0.043;-3.711;-0.109;-1.152;1.096;
20181119_181518;3.316;-0.749;-1.664;-0.080;0.554;-0.389;
20181119_181518;-1.484;-1.571;0.591;-0.080;0.554;-0.389;
20181119_181518;-6.172;-1.810;1.657;-0.149;1.038;-0.956;
20181119_181518;-9.515;-3.836;2.212;-0.159;1.395;-1.410;
20181119_181518;-17.739;-6.127;6.216;-0.119;1.495;-1.653;
20181119_181518;-20.689;-4.683;8.030;-0.166;1.059;-1.739;
20181119_181518;-23.450;-3.043;6.132;-0.196;0.318;-2.384;
20181119_181518;-27.244;-0.503;5.531;-0.257;-1.393;-2.212;
20181119_181518;-24.874;-7.983;9.551;-0.069;0.215;0.263;
20181119_181518;-21.513;-5.751;6.840;-0.036;1.752;1.933;
20181119_181518;-21.513;-5.751;6.840;0.346;2.571;2.319;
20181119_181518;-15.891;-5.263;4.540;0.399;1.041;2.107;
20181119_181518;-10.544;-4.329;3.644;0.344;-0.415;1.945;
20181119_181518;-7.377;-2.787;2.203;0.338;-0.682;1.857;
20181119_181518;-4.362;-2.306;0.086;0.340;-0.956;1.804;
20181119_181518;8.509;-1.137;-5.749;0.258;-1.451;1.768;
20181119_181518;11.737;0.232;-6.345;0.038;-2.055;1.622;
20181119_181518;11.737;0.232;-6.345;-0.201;-2.158;1.267;
20181119_181518;5.234;-0.826;-3.728;-0.197;-0.907;0.628;
20181119_181518;2.751;-1.437;-2.150;-0.029;0.720;-0.195;
20181119_181518;0.484;-3.570;-0.206;-0.058;1.409;-1.083;
20181119_181518;-5.006;-5.662;3.364;-0.287;1.116;-1.737;
20181119_181518;-14.179;-6.733;6.038;-0.528;0.546;-2.358;
20181119_181518;-28.609;-5.674;8.119;-0.595;0.446;-2.927;
20181119_181518;-28.504;-4.173;6.524;-0.410;0.922;-3.352;
20181119_181518;-28.504;-4.173;6.524;-0.438;0.266;-2.510;
20181119_181518;-30.015;-3.974;6.204;-0.438;0.266;-2.510;
20181119_181518;-26.533;-7.793;9.587;-0.293;-0.539;-0.971;
20181119_181518;-21.237;-7.413;8.133;-0.071;0.588;0.328;
20181119_181518;-15.752;-6.749;5.083;0.005;0.649;1.616;
20181119_181518;-8.935;-5.708;1.903;0.314;0.966;2.473;
20181119_181518;-8.935;-5.708;1.903;0.628;-0.836;2.212;
20181119_181518;-0.737;-1.326;-1.710;0.528;-1.417;1.909;
20181119_181518;5.272;1.269;-4.281;0.401;-1.550;1.566;
20181119_181518;5.272;1.269;-4.281;0.475;-2.020;1.554;
20181119_181518;7.422;0.345;-7.568;0.208;-2.143;1.527;
20181119_181518;10.420;-0.814;-6.893;-0.056;-2.056;1.012;
20181119_181518;5.612;-0.876;-4.887;-0.145;-0.922;0.344;
20181119_181518;1.647;-2.356;-1.501;-0.282;0.124;-0.585;
20181119_181518;1.647;-2.356;-1.501;-0.485;0.932;-1.435;
20181119_181518;-4.034;-4.367;2.430;-0.602;1.661;-1.861;
20181119_181518;-10.111;-6.426;4.942;-0.529;2.145;-2.206;
20181119_181518;-31.755;-2.708;10.571;-0.357;2.324;-2.539;
20181119_181518;-29.239;-3.855;3.963;-0.196;2.295;-2.917;
20181119_181518;-27.862;-3.644;6.278;-0.272;0.354;-2.467;
20181119_181518;-25.798;-6.086;8.313;-0.267;-2.390;-1.199;
20181119_181518;-25.798;-6.086;8.313;-0.151;-0.441;0.415;
20181119_181518;-16.362;-6.074;7.590;-0.084;0.327;1.620;
20181119_181519;-16.362;-6.074;7.590;0.234;1.483;2.467;
20181119_181519;-4.259;-4.326;0.402;0.608;1.221;2.658;
20181119_181519;0.357;-1.042;-0.175;0.572;0.013;2.517;
20181119_181519;0.357;-1.042;-0.175;0.398;-0.715;2.197;
20181119_181519;7.463;1.219;-2.459;0.241;-1.101;1.690;
20181119_181519;11.464;-1.166;-8.780;0.235;-2.116;1.289;
20181119_181519;10.413;-1.192;-7.437;-0.065;-2.579;0.837;
20181119_181519;10.413;-1.192;-7.437;-0.148;-2.064;0.173;
20181119_181519;-1.085;-2.476;1.341;-0.293;-1.079;-0.829;
20181119_181519;-10.104;-3.180;3.445;-0.495;-0.234;-1.930;
20181119_181519;-17.775;-4.889;3.706;-0.342;2.234;-2.433;
20181119_181519;-25.746;-5.591;4.516;-0.277;2.184;-2.488;
20181119_181519;-25.746;-5.591;4.516;-0.342;1.334;-2.298;
20181119_181519;-30.522;-8.006;9.125;-0.331;0.872;-0.587;
20181119_181519;-25.257;-5.622;8.358;-0.075;1.192;0.791;
20181119_181519;-25.257;-5.622;8.358;0.170;0.468;1.314;
20181119_181519;-19.451;-4.870;6.177;0.338;-0.641;1.538;
20181119_181519;-13.908;-4.458;4.039;0.471;-1.331;1.902;
20181119_181519;-4.863;-3.199;0.493;0.568;-1.364;2.182;
20181119_181519;0.424;-2.916;-2.492;0.631;-1.211;2.308;
20181119_181519;5.919;-0.809;-4.880;0.581;-1.284;2.344;
20181119_181519;9.019;0.515;-6.062;0.469;-1.185;2.175;
20181119_181519;9.019;0.515;-6.062;0.379;-0.698;1.714;
20181119_181519;10.370;0.108;-6.860;0.302;-0.136;1.075;
20181119_181519;6.479;-0.488;-4.880;0.113;0.282;0.326;
20181119_181519;1.523;-2.361;-0.984;-0.152;0.552;-0.538;
20181119_181519;1.523;-2.361;-0.984;-0.468;0.385;-1.253;
20181119_181519;-2.981;-3.745;1.882;-0.719;0.165;-1.845;
20181119_181519;-15.319;-5.873;6.749;-0.777;0.324;-2.392;
20181119_181519;-15.319;-5.873;6.749;-0.694;0.781;-2.794;
20181119_181519;-31.715;-4.513;7.434;-0.565;1.196;-2.925;
20181119_181519;-29.780;-5.215;7.207;-0.208;1.333;-1.872;
20181119_181519;-29.780;-5.215;7.207;-0.017;0.030;0.345;
20181119_181519;-19.583;-5.006;5.375;0.117;-0.154;1.382;
20181119_181519;-12.472;-4.827;2.720;0.307;-0.400;1.927;
20181119_181519;-6.134;-4.065;0.045;0.447;-0.621;2.241;
20181119_181519;-6.134;-4.065;0.045;0.443;-0.821;2.354;
20181119_181519;8.648;0.855;-5.473;0.234;-0.878;2.192;
20181119_181519;12.773;1.173;-6.539;0.143;-1.056;1.811;
20181119_181519;14.684;-1.733;-6.860;0.069;-1.398;1.502;
20181119_181519;10.089;-2.890;-5.255;-0.116;-0.695;0.971;
20181119_181519;4.077;-2.926;-2.267;-0.295;-0.183;-0.033;
20181119_181519;-1.803;-3.737;2.653;-0.484;0.029;-1.571;
20181119_181519;-10.825;-3.527;2.358;-0.546;0.621;-2.510;
20181119_181519;-20.076;-3.991;4.971;-0.530;1.300;-2.806;
20181119_181519;-28.968;-4.547;6.405;-0.394;1.620;-2.879;
20181119_181519;-34.774;-5.914;7.817;-0.394;1.521;-2.594;
20181119_181519;-36.769;-7.499;8.873;-0.357;1.390;-1.731;
20181119_181520;-22.137;-6.271;6.896;-0.105;0.699;0.278;
20181119_181520;-14.433;-5.804;3.201;0.088;0.724;1.378;
20181119_181520;-4.705;-4.607;0.536;0.310;0.300;1.767;
20181119_181520;-4.705;-4.607;0.536;0.402;-0.778;2.033;
20181119_181520;9.632;0.965;-5.215;0.336;-1.770;2.134;
20181119_181520;11.746;0.096;-6.886;0.277;-2.419;1.770;
20181119_181520;13.734;-3.014;-6.881;0.200;-2.671;1.095;
20181119_181520;13.734;-3.014;-6.881;0.058;-2.593;0.522;
20181119_181520;2.507;-0.910;-2.569;-0.281;-1.121;-1.410;
20181119_181520;2.507;-0.910;-2.569;-0.472;-0.196;-2.602;
20181119_181520;-11.828;-3.455;3.117;-0.619;0.859;-2.705;
20181119_181520;-24.932;-6.441;2.140;-0.620;1.888;-2.554;
20181119_181520;-34.521;-7.319;6.342;-0.438;3.018;-2.176;
20181119_181520;-38.610;-6.175;5.492;-0.291;3.421;-1.542;
20181119_181520;-29.720;-7.698;8.991;-0.336;1.436;0.253;
20181119_181520;-25.973;-7.008;7.722;-0.159;1.420;1.628;
20181119_181520;-13.092;-5.938;3.204;0.110;0.791;2.043;
20181119_181520;-5.131;-4.880;0.929;0.275;-0.605;2.377;
20181119_181520;0.275;-2.610;-1.008;0.347;-1.558;2.539;
20181119_181520;4.094;-0.529;-3.089;0.357;-1.902;2.504;
20181119_181520;8.392;0.017;-6.714;0.316;-1.802;2.366;
20181119_181520;8.392;0.017;-6.714;0.302;-1.511;2.035;
20181119_181520;13.310;-1.738;-7.367;0.168;-1.631;1.603;
20181119_181520;9.869;-2.150;-4.291;0.002;-1.318;1.054;
20181119_181520;9.869;-2.150;-4.291;-0.244;-0.612;0.210;
20181119_181520;-4.425;-4.911;4.020;-0.546;-0.104;-1.185;
20181119_181520;-16.911;-7.173;4.365;-0.684;0.909;-2.364;
20181119_181520;-16.911;-7.173;4.365;-0.602;1.916;-2.746;
20181119_181520;-28.111;-7.417;5.591;-0.309;2.456;-3.048;
20181119_181520;-32.998;-1.511;7.827;-0.155;2.219;-3.222;
20181119_181520;-35.498;-2.322;5.859;-0.285;0.159;-2.836;
20181119_181520;-29.457;-8.440;8.583;-0.133;0.212;0.795;
20181119_181520;-25.681;-8.536;7.822;0.029;0.859;2.173;
20181119_181520;-19.810;-6.682;6.271;0.312;0.605;2.212;
20181119_181520;-13.197;-5.813;3.876;0.432;-0.070;2.338;
20181119_181520;-6.266;-4.489;1.070;0.466;-0.564;2.435;
20181119_181520;5.945;0.374;-3.816;0.365;-1.134;2.319;
20181119_181520;10.243;0.982;-6.417;0.239;-1.648;2.009;
20181119_181520;10.243;0.982;-6.417;0.143;-1.969;1.603;
20181119_181520;13.518;-1.686;-7.341;-0.018;-2.144;1.096;
20181119_181520;6.591;-1.480;-4.731;-0.119;-1.715;0.390;
20181119_181520;1.274;-3.158;0.481;-0.318;-0.806;-0.767;
20181119_181520;-5.674;-4.741;3.876;-0.522;0.434;-1.885;
20181119_181520;-17.064;-5.682;5.665;-0.455;2.333;-2.780;
20181119_181520;-29.090;-5.150;5.718;-0.248;2.588;-3.072;
20181119_181520;-35.086;-3.927;5.773;-0.143;1.913;-2.728;
20181119_181520;-28.647;-7.858;7.815;-0.222;0.354;-1.687;
20181119_181521;-26.502;-7.161;7.846;-0.119;0.174;-0.093;
20181119_181521;-19.928;-5.629;4.733;-0.047;0.647;1.655;
20181119_181521;-11.337;-4.925;0.893;0.195;0.710;2.099;
20181119_181521;2.854;-1.176;-2.196;0.398;-1.034;2.293;
20181119_181521;2.854;-1.176;-2.196;0.298;-1.649;2.281;
20181119_181521;11.890;0.429;-7.461;0.148;-2.025;1.949;
20181119_181521;14.217;-1.982;-7.243;0.030;-2.318;1.436;
20181119_181521;7.396;-1.051;-5.322;-0.090;-2.060;0.900;
20181119_181521;3.290;-0.385;-2.564;-0.141;-0.881;0.251;
20181119_181521;-0.496;-1.769;1.355;-0.525;0.206;-2.169;
20181119_181521;-9.208;-3.043;4.834;-0.676;0.703;-2.310;
20181119_181521;-9.208;-3.043;4.834;-0.622;1.321;-2.440;
20181119_181521;-28.930;-7.224;4.942;-0.400;2.196;-2.388;
20181119_181521;-33.829;-4.037;7.001;-0.229;2.469;-1.870;
20181119_181521;-34.291;-4.985;6.888;-0.264;1.728;-1.329;
20181119_181521;-29.146;-7.125;8.404;-0.253;1.015;-0.636;
20181119_181521;-29.146;-7.125;8.404;-0.141;1.413;0.882;
20181119_181521;-24.493;-5.255;5.356;0.077;1.009;1.705;
20181119_181521;-10.353;-4.245;0.948;0.208;-0.547;1.732;
20181119_181521;-3.639;-4.214;-0.050;0.260;-1.453;2.013;
20181119_181521;0.505;-3.450;-1.513;0.275;-1.524;2.311;
20181119_181521;5.050;-1.642;-2.531;0.240;-1.306;2.314;
20181119_181521;5.050;-1.642;-2.531;0.175;-0.984;2.051;
20181119_181521;11.227;-1.281;-5.461;0.159;-0.464;1.676;
20181119_181521;7.564;-1.020;-5.224;0.195;0.026;1.159;
20181119_181521;7.564;-1.020;-5.224;0.115;0.252;0.215;
20181119_181521;3.400;-1.779;-1.042;-0.155;-0.324;-1.099;
20181119_181521;3.400;-1.779;-1.042;-0.483;-0.872;-2.009;
20181119_181521;-16.671;-6.879;4.992;-0.708;-0.738;-2.462;
20181119_181521;-16.671;-6.879;4.992;-0.655;0.218;-2.822;
20181119_181521;-34.497;-0.718;4.726;-0.317;1.656;-3.122;
20181119_181521;-33.242;-4.425;5.370;-0.109;2.355;-3.251;
20181119_181521;-31.494;-8.471;8.923;-0.231;0.591;-2.237;
20181119_181521;-31.494;-8.471;8.923;-0.208;0.633;-0.186;
20181119_181521;-17.552;-6.096;5.524;-0.182;1.154;1.542;
20181119_181521;-10.396;-5.571;2.835;0.335;-0.543;1.998;
20181119_181521;-10.396;-5.571;2.835;0.490;-1.902;2.306;
20181119_181521;5.495;-0.350;-4.659;0.490;-1.902;2.306;
20181119_181521;10.262;2.009;-6.393;0.402;-2.417;2.139;
20181119_181521;11.476;-0.680;-8.945;0.265;-2.571;1.707;
20181119_181521;12.723;-2.069;-7.722;0.069;-2.629;1.077;
20181119_181521;6.764;-0.879;-5.296;-0.088;-1.971;0.299;
20181119_181521;6.764;-0.879;-5.296;-0.329;-0.784;-0.878;
20181119_181521;-3.407;-3.816;3.153;-0.544;0.461;-1.879;
20181119_181521;-11.179;-5.734;4.801;-0.688;1.644;-1.981;
20181119_181521;-24.077;-6.828;5.375;-0.327;2.998;-2.446;
20181119_181521;-32.902;-4.013;7.566;-0.327;2.998;-2.446;
20181119_181521;-37.406;-4.025;5.437;-0.133;2.807;-2.401;
20181119_181521;-31.636;-7.231;8.662;-0.135;1.313;-1.845;
20181119_181522;-27.587;-6.726;8.619;-0.078;0.018;-0.832;
20181119_181522;-27.587;-6.726;8.619;-0.076;0.167;0.895;
20181119_181522;-14.390;-5.818;2.682;0.192;0.418;1.774;
20181119_181522;-5.485;-4.358;0.069;0.446;-0.231;2.034;
20181119_181522;0.725;-1.937;-1.911;0.506;-1.164;2.365;
20181119_181522;7.123;0.898;-4.597;0.490;-1.520;2.476;
20181119_181522;7.123;0.898;-4.597;0.424;-1.730;2.305;
20181119_181522;13.549;-0.508;-9.517;0.342;-1.841;1.918;
20181119_181522;15.048;-2.045;-8.129;0.198;-1.808;1.538;
20181119_181522;7.018;-1.231;-3.704;0.021;-1.181;1.109;
20181119_181522;2.885;-2.452;0.335;-0.293;-0.795;0.019;
20181119_181522;-4.044;-4.798;3.764;-0.670;-0.429;-1.694;
20181119_181522;-4.044;-4.798;3.764;-0.819;1.698;-2.746;
20181119_181522;-28.094;-6.194;5.653;-0.573;2.743;-2.975;
20181119_181522;-33.822;-5.327;7.037;-0.184;3.112;-2.815;
20181119_181522;-33.822;-5.327;7.037;-0.167;2.137;-2.177;
20181119_181522;-27.999;-5.770;8.363;-0.098;-0.031;0.127;
20181119_181522;-20.593;-5.411;4.575;0.046;-0.195;1.006;
20181119_181522;-14.117;-5.433;1.441;0.336;-0.182;1.359;
20181119_181522;-7.355;-4.465;0.496;0.484;-0.824;1.916;
20181119_181522;-0.905;-2.988;-1.844;0.490;-1.209;2.249;
20181119_181522;3.096;-1.223;-1.334;0.422;-1.169;2.341;
20181119_181522;3.096;-1.223;-1.334;0.310;-1.171;2.201;
20181119_181522;8.124;0.189;-4.822;0.194;-0.951;1.779;
20181119_181522;11.220;0.259;-6.455;0.179;-0.844;1.336;
20181119_181522;7.166;-0.666;-4.638;0.073;-0.263;0.839;
20181119_181522;7.166;-0.666;-4.638;-0.181;-0.188;-0.097;
20181119_181522;3.723;-1.714;-1.089;-0.456;-0.249;-1.277;
20181119_181522;-1.427;-3.661;2.045;-0.604;0.230;-1.902;
20181119_181522;-9.263;-4.894;5.560;-0.535;1.108;-2.271;
20181119_181522;-27.750;-6.225;4.204;-0.317;2.000;-2.610;
20181119_181522;-31.267;-3.706;6.414;-0.122;2.446;-2.649;
20181119_181522;-33.003;-3.769;5.564;-0.149;1.482;-2.108;
20181119_181522;-33.003;-3.769;5.564;-0.218;0.224;-1.284;
20181119_181522;-27.759;-5.761;7.245;-0.072;-0.048;-0.459;
20181119_181522;-17.093;-5.703;3.766;-0.011;-0.405;0.813;
20181119_181522;-17.093;-5.703;3.766;0.242;0.103;1.840;
20181119_181522;-11.215;-4.901;1.963;0.453;0.129;2.096;
20181119_181522;0.393;-1.590;-1.947;0.385;-0.383;2.231;
20181119_181522;7.056;-0.340;-3.352;0.252;-0.605;2.048;
20181119_181522;11.509;0.443;-6.766;0.126;-1.371;1.697;
20181119_181522;13.350;-1.286;-6.721;-0.104;-2.181;1.142;
20181119_181522;11.878;-1.875;-5.986;-0.134;-1.911;0.333;
20181119_181522;5.672;-1.238;-3.292;-0.259;-1.210;-0.599;
20181119_181522;5.672;-1.238;-3.292;-0.505;-0.846;-1.861;
20181119_181522;0.242;-2.150;1.338;-0.602;0.219;-2.514;
20181119_181522;-7.094;-3.879;4.326;-0.588;1.358;-2.590;
20181119_181522;-30.790;-7.942;5.083;-0.367;2.346;-2.605;
20181119_181522;-34.877;-2.974;5.387;-0.149;2.829;-2.483;
20181119_181523;-28.430;-8.813;9.275;-0.291;0.387;-1.289;
20181119_181523;-25.877;-7.815;7.252;-0.164;0.442;0.320;
20181119_181523;-18.070;-7.197;3.773;0.026;0.837;1.663;
